date,estate_id,tbs_production_ton,cpo_production_ton,kernel_production_ton,tbs_outlier_flag,cpo_extraction_rate,kernel_extraction_rate,rainfall_mm,rainy_days,fertilizer_kg,working_days,disruption_days,estate_name,region,area_ha,planting_year,plant_age_years,tbs_yield_ton_per_ha,month,month_name,year,rainfall_category,fertilizer_kg_per_ha
2024-01-01,EST003,10469.7,2065.0,451.7,False,0.19723583292740002,0.043143547570608516,235.1,15.0,49451.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.0528823529411766,1,Jan,2024,Optimal,9.69627450980392
2024-02-01,EST003,10440.1,1774.8,583.6,False,0.16999837166310666,0.05589984770260821,259.0,18.0,46383.0,25.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.047078431372549,2,Feb,2024,Optimal,9.09470588235294
2024-03-01,EST003,11087.6,2180.6,595.0,False,0.19667015404596125,0.05366355207619322,212.7,14.0,62190.0,24.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.1740392156862747,3,Mar,2024,Optimal,12.194117647058823
2024-04-01,EST003,12281.9,2635.0,691.1,False,0.2145433524129003,0.0562697953899641,214.4,15.0,46359.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.40821568627451,4,Apr,2024,Optimal,9.09
2024-05-01,EST003,11983.4,2283.2,647.1,False,0.1905302334896607,0.053999699584425125,199.1,13.0,41052.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.349686274509804,5,May,2024,Optimal,8.049411764705882
2024-06-01,EST003,11154.1,2239.6,669.2,False,0.20078715449924242,0.05999587595592652,170.7,9.0,40900.0,22.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.187078431372549,6,Jun,2024,Low,8.019607843137255
2024-07-01,EST003,11708.4,2208.9,618.1,False,0.1886594240032797,0.052791158484506856,229.6,17.0,51816.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.2957647058823527,7,Jul,2024,Optimal,10.16
2024-08-01,EST003,12151.6,2496.0,598.1,False,0.20540504954080122,0.04921985582145561,196.2,12.0,53622.0,23.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.3826666666666667,8,Aug,2024,Optimal,10.514117647058823
2024-09-01,EST003,11449.05,1819.0,478.1,True,0.15887781082273203,0.041758923229438256,147.4,7.0,50703.0,25.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.2449117647058823,9,Sep,2024,Low,9.941764705882353
2024-10-01,EST003,10746.5,1997.9,604.1,False,0.18591169217884893,0.05621365095612525,224.7,14.0,41297.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.107156862745098,10,Oct,2024,Optimal,8.097450980392157
2024-11-01,EST003,10807.0,2377.4,498.2,False,0.21998704543351533,0.04609975016193208,225.5,17.0,49051.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.1190196078431374,11,Nov,2024,Optimal,9.617843137254901
2024-12-01,EST003,10456.3,1992.9,435.4,False,0.1905932308751662,0.04163996824880694,280.9,20.0,47286.0,26.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,15,2.050254901960784,12,Dec,2024,High,9.271764705882353
2025-01-01,EST003,10105.6,1929.4,489.7,False,0.19092384420519315,0.048458280557314756,233.2,15.0,56930.0,26.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,1.9814901960784315,1,Jan,2025,Optimal,11.162745098039215
2025-02-01,EST003,10093.2,2094.0,403.7,False,0.2074664130305552,0.039997225855031106,239.1,15.0,47186.0,26.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,16,1.979058823529412,2,Feb,2025,Optimal,9.252156862745098
2025-03-01,EST003,9797.6,2038.5,496.6,False,0.2080611578345717,0.050685882256879235,243.6,16.0,46774.0,22.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,16,1.9210980392156864,3,Mar,2025,Optimal,9.171372549019608
2025-04-01,EST003,11862.5,2486.8,481.3,False,0.20963540569020023,0.040573234984193886,230.6,18.0,45723.0,26.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.325980392156863,4,Apr,2025,Optimal,8.965294117647058
2025-05-01,EST003,10953.5,1912.3,550.6,False,0.17458346647190395,0.05026703793308075,168.0,12.0,64614.0,22.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.147745098039216,5,May,2025,Low,12.669411764705883
2025-06-01,EST003,11070.1,2381.2,601.4,False,0.21510194126520987,0.05432651918230187,178.6,13.0,48830.0,26.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.170607843137255,6,Jun,2025,Low,9.574509803921568
2025-07-01,EST003,10757.0,2059.5,512.2,False,0.19145672585293297,0.04761550618202101,164.1,12.0,49695.0,22.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.10921568627451,7,Jul,2025,Low,9.744117647058824
2025-08-01,EST003,10478.0,2039.4,611.8,False,0.1946363809887383,0.05838900553540752,164.1,11.0,45020.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.054509803921569,8,Aug,2025,Low,8.827450980392157
2025-09-01,EST003,10788.8,2481.4,460.7,False,0.2299977754708587,0.04270169064214741,242.1,16.0,49095.0,25.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.115450980392157,9,Sep,2025,Optimal,9.626470588235295
2025-10-01,EST003,10036.1,2052.7,561.6,False,0.20453164077679575,0.05595799165014299,230.1,15.0,38901.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,1.9678627450980393,10,Oct,2025,Optimal,7.62764705882353
2025-11-01,EST003,9892.1,1921.1,528.0,False,0.1942054770978862,0.05337592624417464,210.5,14.0,49516.0,22.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,16,1.9396274509803921,11,Nov,2025,Optimal,9.709019607843137
2025-12-01,EST003,10478.7,1781.4,434.0,False,0.1700020040653898,0.04141735138900818,282.5,19.0,59908.0,23.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,16,2.0546470588235297,12,Dec,2025,High,11.746666666666666
2019-01-01,EST004,8128.4,1795.1,487.7,False,0.22084297032626346,0.059999507898233356,306.1,21.0,42543.0,24.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,1.7670434782608695,1,Jan,2019,High,9.248478260869565
2019-02-01,EST004,7353.0,1322.2,365.3,False,0.17981776145790834,0.049680402556779545,267.8,18.0,33380.0,25.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,1.5984782608695651,2,Feb,2019,Optimal,7.256521739130434
2019-03-01,EST004,8798.1,1627.2,401.3,False,0.18494902308452962,0.04561212079880883,193.0,14.0,39046.0,25.5,2.0,Estate Jambi 01,Sumatra,4600,2011,8,1.9126304347826089,3,Mar,2019,Optimal,8.488260869565217
2019-04-01,EST004,9234.8,1801.1,396.8,False,0.19503400181920563,0.04296790401524668,196.9,13.0,46740.0,26.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,2.007565217391304,4,Apr,2019,Optimal,10.160869565217391
2019-05-01,EST004,9605.3,2125.1,469.7,False,0.22124243907009672,0.04890008641062747,229.7,15.0,41039.0,23.0,2.0,Estate Jambi 01,Sumatra,4600,2011,8,2.0881086956521737,5,May,2019,Optimal,8.921521739130435
2019-06-01,EST004,7375.0,1560.5,364.1,False,0.21159322033898306,0.049369491525423734,169.3,8.0,35112.0,25.0,2.0,Estate Jambi 01,Sumatra,4600,2011,8,1.6032608695652173,6,Jun,2019,Low,7.63304347826087
2019-07-01,EST004,10683.3,2111.4,539.6,False,0.19763556204543542,0.05050873793677984,187.1,14.0,50203.0,24.0,2.0,Estate Jambi 01,Sumatra,4600,2011,8,2.3224565217391304,7,Jul,2019,Optimal,10.913695652173914
2019-08-01,EST004,10159.4,2078.9,492.8,False,0.2046282260763431,0.04850680158277064,199.8,14.0,45222.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,8,2.208565217391304,8,Aug,2019,Optimal,9.830869565217391
2019-09-01,EST004,8522.0,1627.7,453.1,False,0.19099976531330673,0.053168270359070645,174.8,13.0,43383.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,1.852608695652174,9,Sep,2019,Low,9.431086956521739
2019-10-01,EST004,9787.7,1978.0,470.4,False,0.2020903787406643,0.04806032060647547,218.5,10.0,55145.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,8,2.1277608695652175,10,Oct,2019,Optimal,11.98804347826087
2019-11-01,EST004,8240.2,1657.1,332.3,False,0.20109948787650783,0.04032669109973059,161.0,14.0,37508.0,26.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,1.7913478260869566,11,Nov,2019,Low,8.15391304347826
2019-12-01,EST004,9030.4,1937.3,444.8,False,0.21453091778880226,0.04925584691708009,234.0,15.0,54612.0,24.0,0.0,Estate Jambi 01,Sumatra,4600,2011,8,1.9631304347826086,12,Dec,2019,Optimal,11.87217391304348
2020-01-01,EST004,8536.4,1831.1,341.5,False,0.2145049435359168,0.04000515439763835,246.7,18.0,43550.0,22.0,0.0,Estate Jambi 01,Sumatra,4600,2011,9,1.8557391304347826,1,Jan,2020,Optimal,9.467391304347826
2020-02-01,EST004,8377.2,1737.5,433.7,False,0.20740820321825906,0.051771474955832494,210.8,12.0,57015.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,1.821130434782609,2,Feb,2020,Optimal,12.394565217391305
2020-03-01,EST004,8975.8,1746.4,404.8,False,0.19456761514293994,0.04509904409634796,271.8,19.0,49581.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,1.9512608695652172,3,Mar,2020,Optimal,10.778478260869566
2020-04-01,EST004,8449.7,1784.0,429.4,False,0.21113175615702331,0.050818372249902356,173.2,10.0,54063.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,1.8368913043478263,4,Apr,2020,Low,11.75282608695652
2020-05-01,EST004,10289.8,2043.8,582.1,False,0.19862387995879416,0.056570584462283045,187.0,12.0,55136.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,2.236913043478261,5,May,2020,Optimal,11.986086956521739
2020-06-01,EST004,9772.6,1795.9,442.3,False,0.1837689048973661,0.04525919407322514,199.5,16.0,45076.0,24.0,2.0,Estate Jambi 01,Sumatra,4600,2011,9,2.1244782608695654,6,Jun,2020,Optimal,9.799130434782608
2020-07-01,EST004,11273.3,2186.5,623.5,False,0.1939538555702412,0.05530767388431072,212.0,14.0,55601.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,2.4507173913043476,7,Jul,2020,Optimal,12.087173913043479
2020-08-01,EST004,8223.7,1655.2,393.4,False,0.20127193355788756,0.04783734815229154,144.5,10.0,51287.0,26.0,3.0,Estate Jambi 01,Sumatra,4600,2011,9,1.7877608695652176,8,Aug,2020,Low,11.149347826086956
2020-09-01,EST004,9051.5,1933.9,531.9,False,0.21365519527150198,0.05876374081643926,227.1,16.0,46973.0,26.0,3.0,Estate Jambi 01,Sumatra,4600,2011,9,1.9677173913043478,9,Sep,2020,Optimal,10.211521739130434
2020-10-01,EST004,9651.8,1903.8,465.0,False,0.19724818168631758,0.04817754201288879,220.3,15.0,44566.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,2.0982173913043476,10,Oct,2020,Optimal,9.688260869565218
2020-11-01,EST004,8897.4,1618.1,407.5,False,0.18186211702295052,0.045799896599006455,217.5,15.0,45726.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,1.9342173913043477,11,Nov,2020,Optimal,9.940434782608696
2020-12-01,EST004,8449.1,1697.0,451.5,False,0.2008497946526849,0.053437644246132725,271.2,19.0,38686.0,23.0,1.0,Estate Jambi 01,Sumatra,4600,2011,9,1.8367608695652176,12,Dec,2020,Optimal,8.41
2021-01-01,EST004,10046.8,2026.5,480.4,False,0.20170601584584147,0.0478162200899789,258.0,21.0,47685.0,24.0,0.0,Estate Jambi 01,Sumatra,4600,2011,10,2.184086956521739,1,Jan,2021,Optimal,10.366304347826087
2021-02-01,EST004,9729.7,1973.1,445.5,False,0.20279145297388407,0.04578763990667749,227.0,15.0,47850.0,26.0,2.0,Estate Jambi 01,Sumatra,4600,2011,10,2.1151521739130437,2,Feb,2021,Optimal,10.402173913043478
2021-03-01,EST004,10797.9,2308.6,514.1,False,0.2138008316431899,0.04761110956760111,232.7,16.0,51320.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,10,2.347369565217391,3,Mar,2021,Optimal,11.156521739130435
2021-04-01,EST004,11584.8,2494.0,576.7,False,0.21528209377805402,0.049780747185967825,199.4,15.0,52951.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,10,2.5184347826086957,4,Apr,2021,Optimal,11.511086956521739
2021-05-01,EST004,11915.4,2276.9,675.7,False,0.19108884300988638,0.05670812561894691,200.8,15.0,48721.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,10,2.5903043478260868,5,May,2021,Optimal,10.591521739130435
2021-06-01,EST004,12076.7,2303.7,487.0,False,0.1907557528132685,0.04032558563183651,203.6,15.0,44633.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,10,2.6253695652173916,6,Jun,2021,Optimal,9.702826086956522
2021-07-01,EST004,11400.7,2102.3,571.4,False,0.18440095783592236,0.05011972949029445,215.7,15.0,41968.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,10,2.478413043478261,7,Jul,2021,Optimal,9.123478260869565
2021-08-01,EST004,11355.0,2390.0,603.2,False,0.21047996477322764,0.05312197269925144,149.5,8.0,38937.0,23.0,1.0,Estate Jambi 01,Sumatra,4600,2011,10,2.4684782608695652,8,Aug,2021,Low,8.464565217391304
2021-09-01,EST004,9945.4,2205.2,506.9,False,0.22173064934542602,0.05096828684618014,251.3,19.0,35906.0,22.0,2.0,Estate Jambi 01,Sumatra,4600,2011,10,2.1620434782608693,9,Sep,2021,Optimal,7.805652173913043
2021-10-01,EST004,8659.6,1691.0,489.7,False,0.19527460852695275,0.05654995611806549,171.2,10.0,43959.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,10,1.882521739130435,10,Oct,2021,Low,9.556304347826087
2021-11-01,EST004,9724.5,1909.7,482.6,False,0.19638027662090596,0.04962723019178364,238.2,16.0,45552.0,23.0,2.0,Estate Jambi 01,Sumatra,4600,2011,10,2.114021739130435,11,Nov,2021,Optimal,9.902608695652173
2021-12-01,EST004,10604.6,2354.2,520.4,False,0.221998000867548,0.049073043773456795,274.3,17.0,53987.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,10,2.3053478260869564,12,Dec,2021,Optimal,11.736304347826087
2022-01-01,EST004,10679.3,2216.8,565.6,False,0.20757914844605924,0.05296227280814286,260.0,17.0,45067.0,24.5,2.0,Estate Jambi 01,Sumatra,4600,2011,11,2.321586956521739,1,Jan,2022,Optimal,9.797173913043478
2022-02-01,EST004,9990.6,2063.5,504.5,False,0.20654415150241226,0.050497467619562385,226.4,16.0,41782.0,26.0,0.0,Estate Jambi 01,Sumatra,4600,2011,11,2.171869565217391,2,Feb,2022,Optimal,9.083043478260869
2022-03-01,EST004,11081.3,2018.3,532.4,False,0.18213567000261702,0.0480449044787164,225.8,16.0,44894.0,23.0,2.0,Estate Jambi 01,Sumatra,4600,2011,11,2.408978260869565,3,Mar,2022,Optimal,9.759565217391305
2022-04-01,EST004,11943.8,2510.4,628.0,False,0.21018436343542257,0.05257958103786065,196.7,14.0,37817.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,11,2.596478260869565,4,Apr,2022,Optimal,8.22108695652174
2022-05-01,EST004,11120.7,2069.2,519.8,False,0.18606742381324914,0.046741661945740816,183.3,15.0,44137.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,11,2.41754347826087,5,May,2022,Optimal,9.595
2022-06-01,EST004,11741.7,2148.6,551.2,False,0.1829888346661897,0.0469437985981587,208.2,15.0,44927.0,22.0,1.0,Estate Jambi 01,Sumatra,4600,2011,11,2.5525434782608696,6,Jun,2022,Optimal,9.766739130434782
2022-07-01,EST004,10997.8,2142.4,520.9,False,0.194802596883013,0.047364018258197096,184.9,12.0,45831.0,22.0,3.0,Estate Jambi 01,Sumatra,4600,2011,11,2.3908260869565217,7,Jul,2022,Optimal,9.963260869565218
2022-08-01,EST004,10591.3,2025.2,601.2,False,0.1912135431911097,0.05676357009998773,163.1,12.0,46186.0,25.0,0.0,Estate Jambi 01,Sumatra,4600,2011,11,2.3024565217391304,8,Aug,2022,Low,10.040434782608695
2022-09-01,EST004,11290.8,2220.6,451.6,False,0.19667339781060686,0.039997165834130446,220.5,16.0,52587.0,26.0,2.0,Estate Jambi 01,Sumatra,4600,2011,11,2.454521739130435,9,Sep,2022,Optimal,11.43195652173913
2022-10-01,EST004,11128.2,1985.1,578.4,False,0.1783846444168868,0.0519760608184612,227.7,13.0,57024.0,25.0,2.0,Estate Jambi 01,Sumatra,4600,2011,11,2.4191739130434784,10,Oct,2022,Optimal,12.396521739130435
2022-11-01,EST004,10762.2,2307.2,540.0,False,0.21437995948783703,0.050175614651279475,262.3,18.0,49503.0,23.0,1.0,Estate Jambi 01,Sumatra,4600,2011,11,2.339608695652174,11,Nov,2022,Optimal,10.761521739130435
2022-12-01,EST004,9517.1,2064.4,395.9,False,0.21691481648821595,0.04159880635907997,275.3,19.0,49713.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,11,2.0689347826086957,12,Dec,2022,Optimal,10.807173913043478
2023-01-01,EST004,8872.6,1515.4,457.4,False,0.17079548272208822,0.05155196898316164,232.3,15.0,46634.0,22.0,2.0,Estate Jambi 01,Sumatra,4600,2011,12,1.928826086956522,1,Jan,2023,Optimal,10.137826086956522
2023-02-01,EST004,10037.1,2154.7,525.7,False,0.21467356108836216,0.05237568620418249,228.0,17.0,42235.0,25.0,2.0,Estate Jambi 01,Sumatra,4600,2011,12,2.1819782608695655,2,Feb,2023,Optimal,9.181521739130435
2023-03-01,EST004,11002.9,2066.8,582.6,False,0.18784138727062868,0.052949676903361845,249.7,16.0,41664.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,12,2.3919347826086956,3,Mar,2023,Optimal,9.057391304347826
2023-04-01,EST004,11591.7,2467.3,463.7,False,0.21285057411768765,0.04000276059594365,224.3,15.0,39196.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,12,2.5199347826086957,4,Apr,2023,Optimal,8.52086956521739
2023-05-01,EST004,11294.1,2247.2,641.9,False,0.19897114422574616,0.05683498463799683,197.5,13.0,45941.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,12,2.4552391304347827,5,May,2023,Optimal,9.987173913043478
2023-06-01,EST004,12288.3,2463.0,569.1,False,0.20043455970313226,0.046312345889992924,189.9,13.0,48086.0,22.0,0.0,Estate Jambi 01,Sumatra,4600,2011,12,2.671369565217391,6,Jun,2023,Optimal,10.453478260869565
2023-07-01,EST004,11389.2,2527.4,684.7,True,0.22191198679450708,0.06011835774242265,207.9,12.0,38581.0,23.0,2.0,Estate Jambi 01,Sumatra,4600,2011,12,2.4759130434782612,7,Jul,2023,Optimal,8.387173913043478
2023-08-01,EST004,10490.1,2288.8,563.4,False,0.2181866712424095,0.0537077816226728,165.6,9.0,52097.0,22.0,3.0,Estate Jambi 01,Sumatra,4600,2011,12,2.2804565217391306,8,Aug,2023,Low,11.325434782608696
2023-09-01,EST004,11100.4,2013.7,506.4,False,0.18140787719361465,0.045619977658462756,211.7,17.0,55133.0,26.0,2.0,Estate Jambi 01,Sumatra,4600,2011,12,2.413130434782609,9,Sep,2023,Optimal,11.985434782608696
2023-10-01,EST004,10365.2,2167.5,552.5,False,0.20911318643152085,0.05330336124725041,214.9,13.0,47712.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,12,2.253304347826087,10,Oct,2023,Optimal,10.37217391304348
2023-11-01,EST004,10378.7,2247.2,498.9,False,0.21652037345717667,0.04806960409299815,236.6,14.0,47694.0,26.0,0.0,Estate Jambi 01,Sumatra,4600,2011,12,2.256239130434783,11,Nov,2023,Optimal,10.368260869565217
2023-12-01,EST004,9983.0,2103.9,399.3,False,0.21074827206250626,0.03999799659421016,287.1,16.0,49198.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,12,2.1702173913043477,12,Dec,2023,High,10.695217391304348
2024-01-01,EST004,10007.0,2301.6,558.8,False,0.22999900069951035,0.05584091136204656,273.6,17.0,40867.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.1754347826086957,1,Jan,2024,Optimal,8.884130434782609
2024-02-01,EST004,10037.8,1927.9,463.0,False,0.1920639980872303,0.0461256450616669,262.3,16.0,48181.0,23.0,2.0,Estate Jambi 01,Sumatra,4600,2011,13,2.1821304347826085,2,Feb,2024,Optimal,10.474130434782609
2024-03-01,EST004,10039.6,2152.1,459.1,False,0.21436112992549503,0.04572891350252998,263.6,20.0,40176.0,25.0,3.0,Estate Jambi 01,Sumatra,4600,2011,13,2.182521739130435,3,Mar,2024,Optimal,8.73391304347826
2024-04-01,EST004,12247.1,2429.9,587.7,False,0.19840615329343272,0.047986870361146725,209.5,15.0,53022.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.662413043478261,4,Apr,2024,Optimal,11.526521739130434
2024-05-01,EST004,12606.7,2754.6,647.5,False,0.21850285959053517,0.05136157757382979,215.0,13.0,40415.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.740586956521739,5,May,2024,Optimal,8.785869565217391
2024-06-01,EST004,11094.4,2217.6,551.5,False,0.19988462647822325,0.049709763484280356,179.2,15.0,54479.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.4118260869565216,6,Jun,2024,Low,11.843260869565217
2024-07-01,EST004,13094.8,2542.8,690.6,False,0.19418395088126586,0.052738491614992215,184.1,14.0,54876.0,22.0,0.0,Estate Jambi 01,Sumatra,4600,2011,13,2.846695652173913,7,Jul,2024,Optimal,11.929565217391305
2024-08-01,EST004,10451.9,2295.1,452.6,False,0.21958686937303265,0.04330313148805481,177.1,11.0,38473.0,23.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.2721521739130432,8,Aug,2024,Low,8.363695652173913
2024-09-01,EST004,9831.9,1893.9,455.1,False,0.1926280779910292,0.04628810301162543,200.4,10.0,43028.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.137369565217391,9,Sep,2024,Optimal,9.353913043478261
2024-10-01,EST004,11027.2,1971.8,545.0,False,0.17881239117817757,0.04942324434126523,234.9,19.0,49468.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.397217391304348,10,Oct,2024,Optimal,10.753913043478262
2024-11-01,EST004,10010.9,1924.6,595.5,False,0.1922504470127561,0.05948516117431999,221.5,13.0,46494.0,26.0,2.0,Estate Jambi 01,Sumatra,4600,2011,13,2.176282608695652,11,Nov,2024,Optimal,10.107391304347827
2024-12-01,EST004,9425.5,1972.6,465.9,False,0.20928332714444856,0.04942973847541244,311.9,18.0,48567.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,13,2.049021739130435,12,Dec,2024,High,10.558043478260869
2025-01-01,EST004,9740.3,2151.4,539.9,False,0.220876153711898,0.055429504224715875,227.8,17.0,47860.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.1174565217391303,1,Jan,2025,Optimal,10.404347826086957
2025-02-01,EST004,9854.6,1987.3,494.6,False,0.20166216792157976,0.05018975909727437,211.6,18.0,43130.0,24.0,2.0,Estate Jambi 01,Sumatra,4600,2011,14,2.1423043478260873,2,Feb,2025,Optimal,9.376086956521739
2025-03-01,EST004,10893.2,2394.0,518.3,False,0.21977013182535893,0.04758014173980097,260.0,19.0,43487.0,25.0,0.0,Estate Jambi 01,Sumatra,4600,2011,14,2.3680869565217395,3,Mar,2025,Optimal,9.453695652173913
2025-04-01,EST004,11732.9,2107.6,572.2,False,0.17963163412285113,0.04876884657672017,228.8,16.0,39927.0,26.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.5506304347826085,4,Apr,2025,Optimal,8.679782608695652
2025-05-01,EST004,10975.4,2122.1,539.5,False,0.19335058403338376,0.049155383858447074,213.6,15.0,49980.0,22.0,2.0,Estate Jambi 01,Sumatra,4600,2011,14,2.3859565217391303,5,May,2025,Optimal,10.865217391304348
2025-06-01,EST004,13146.8,2572.5,697.0,False,0.19567499315422765,0.05301670368454681,202.7,15.0,45519.0,23.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.8579999999999997,6,Jun,2025,Optimal,9.895434782608696
2025-07-01,EST004,10662.3,2114.1,606.4,False,0.19827804507470245,0.05687328250002345,175.7,13.0,46982.0,22.0,2.0,Estate Jambi 01,Sumatra,4600,2011,14,2.317891304347826,7,Jul,2025,Low,10.213478260869564
2025-08-01,EST004,10017.7,2016.2,518.9,False,0.20126376313924352,0.05179831697894726,158.0,11.0,46584.0,25.0,0.0,Estate Jambi 01,Sumatra,4600,2011,14,2.1777608695652177,8,Aug,2025,Low,10.12695652173913
2025-09-01,EST004,11090.9,2333.1,620.4,False,0.21036164783741626,0.055937750768648174,199.9,13.0,48535.0,24.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.4110652173913043,9,Sep,2025,Optimal,10.55108695652174
2025-10-01,EST004,10548.4,2039.3,476.5,False,0.19332789806984946,0.04517272761745857,203.1,13.0,48678.0,23.0,0.0,Estate Jambi 01,Sumatra,4600,2011,14,2.2931304347826087,10,Oct,2025,Optimal,10.582173913043478
2025-11-01,EST004,9449.5,1909.6,452.9,False,0.20208476638975606,0.04792846182337689,266.4,17.0,56921.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.0542391304347825,11,Nov,2025,Optimal,12.374130434782609
2025-12-01,EST004,10677.6,2128.3,495.2,False,0.19932381808646138,0.04637746310032217,255.9,17.0,45656.0,25.0,1.0,Estate Jambi 01,Sumatra,4600,2011,14,2.321217391304348,12,Dec,2025,Optimal,9.925217391304347
2019-01-01,EST005,12224.3,2275.1,630.4,False,0.1861129062604812,0.05156941501762882,232.4,13.0,59043.0,25.0,0.0,Estate Riau 01,Sumatra,5500,2008,11,2.2226,1,Jan,2019,Optimal,10.735090909090909
2019-02-01,EST005,12379.2,2454.7,596.7,False,0.1982922967558485,0.04820182241178751,234.0,15.0,60077.0,23.0,0.0,Estate Riau 01,Sumatra,5500,2008,11,2.2507636363636365,2,Feb,2019,Optimal,10.92309090909091
2019-03-01,EST005,12784.2,2529.3,685.9,False,0.19784577838269113,0.05365216439041942,241.3,15.0,56506.0,23.0,0.0,Estate Riau 01,Sumatra,5500,2008,11,2.3244000000000002,3,Mar,2019,Optimal,10.273818181818182
2019-04-01,EST005,12320.4,2433.6,558.7,False,0.1975260543488848,0.04534755365085549,194.9,11.0,64596.0,26.0,1.0,Estate Riau 01,Sumatra,5500,2008,11,2.240072727272727,4,Apr,2019,Optimal,11.744727272727273
2019-05-01,EST005,11478.5,2301.2,576.4,False,0.20047915668423574,0.05021562050790608,177.4,12.0,49219.0,26.0,0.0,Estate Riau 01,Sumatra,5500,2008,11,2.087,5,May,2019,Low,8.94890909090909
2019-06-01,EST005,14145.6,2845.2,755.9,False,0.20113674923651167,0.05343711118651736,179.75,15.0,49725.0,22.0,1.0,Estate Riau 01,Sumatra,5500,2008,11,2.571927272727273,6,Jun,2019,Low,9.040909090909091
2019-07-01,EST005,13029.2,2521.4,521.2,False,0.19351917232063365,0.0400024560218586,182.1,14.0,66183.0,23.0,3.0,Estate Riau 01,Sumatra,5500,2008,11,2.3689454545454547,7,Jul,2019,Optimal,12.033272727272728
