date,estate_id,tbs_production_ton,cpo_production_ton,kernel_production_ton,tbs_outlier_flag,cpo_extraction_rate,kernel_extraction_rate
2021-06-01,EST008,9328.4,1892.6,464.9,False,0.2028858110715664,0.04983705672998585
2021-07-01,EST008,9890.8,2032.4,436.1,False,0.20548388401342665,0.04409147895013549
2021-08-01,EST008,10405.5,2075.0,460.4,False,0.19941377156311565,0.04424583153140166
2021-09-01,EST008,8543.1,1624.7,512.6,False,0.19017686788168228,0.0600016387494001
2021-10-01,EST008,8537.5,1451.4,390.1,False,0.17000292825768668,0.045692532942898975
2021-11-01,EST008,7685.8,1580.2,371.9,False,0.2055999375471649,0.04838793619402014
2021-12-01,EST008,7501.9,1664.2,361.3,False,0.2218371345925699,0.048161132513096686
2022-01-01,EST008,6804.2,1300.5,325.9,False,0.1911319479145234,0.047896887216719086
2022-02-01,EST008,7984.7,1649.6,424.0,False,0.20659511315390683,0.05310155672724085
2022-03-01,EST008,7576.5,1337.1,414.7,False,0.17647990496931298,0.05473503596647528
2022-04-01,EST008,7722.4,1597.4,374.3,False,0.2068527918781726,0.048469387755102046
2022-05-01,EST008,8861.7,1720.0,388.3,False,0.1940936840561066,0.043817777627317554
2022-06-01,EST008,8884.6,1675.3,500.8,False,0.18856223127659094,0.056367197172635795
2022-07-01,EST008,8030.6,1514.5,397.7,False,0.18859113889373147,0.049523074241028066
2022-08-01,EST008,9238.1,1793.1,541.8,False,0.1940983535575497,0.05864842337710134
2022-09-01,EST008,10055.8,2068.8,402.2,False,0.20573201535432292,0.03999681775691641
2022-10-01,EST008,7980.7,1439.1,406.8,False,0.18032252809903893,0.05097297229566329
2022-11-01,EST008,8490.3,1647.5,506.0,False,0.19404496896458312,0.059597422941474396
2022-12-01,EST008,6715.4,1338.9,323.9,False,0.1993775501087054,0.04823242100247193
2023-01-01,EST008,7759.6,1424.0,379.2,False,0.18351461415536882,0.04886849837620495
2023-02-01,EST008,7645.8,1735.2,393.6,False,0.22694812838421094,0.05147924350623872
2023-03-01,EST008,8400.6,1572.6,396.6,False,0.1872009142204128,0.04721091350617813
2023-04-01,EST008,9878.8,1876.6,478.5,False,0.18996234360448638,0.04843705713244524
2023-05-01,EST008,9482.9,1757.4,458.1,False,0.18532305518354092,0.04830800704425862
2023-06-01,EST008,8752.5,1986.6,410.2,False,0.2269751499571551,0.04686660954013139
2023-07-01,EST008,8775.1,1827.8,492.7,False,0.20829392257638088,0.05614750829050381
2023-08-01,EST008,7990.7,1485.9,418.0,False,0.18595367114270342,0.05231081131815736
2023-09-01,EST008,9636.7,2087.2,493.9,False,0.21658866624466877,0.05125198460053752
2023-10-01,EST008,7991.8,1622.4,431.9,False,0.2030080832853675,0.05404289396631547
2023-11-01,EST008,8399.8,1712.4,408.9,False,0.20386199671420752,0.04867973046977309
2023-12-01,EST008,7716.7,1503.5,356.0,False,0.19483717132971348,0.04613371000557233
2024-01-01,EST008,8238.3,1555.1,387.1,False,0.18876467232317348,0.04698784943495625
2024-02-01,EST008,7970.4,1634.5,398.6,False,0.20507126367559972,0.05001003713740842
2024-03-01,EST008,8088.6,1551.6,361.6,False,0.19182553223054669,0.044704893306629086
2024-04-01,EST008,9980.4,2268.1,474.1,False,0.22725542062442386,0.04750310608793235
2024-05-01,EST008,9772.2,1768.4,463.4,False,0.18096232168805387,0.04742023290558932
2024-06-01,EST008,9099.9,2029.7,546.0,False,0.22304640710337478,0.060000659347904925
2024-07-01,EST008,10430.4,2068.7,417.2,False,0.1983337168277343,0.039998466022396074
2024-08-01,EST008,10691.7,2186.3,525.0,False,0.2044857225698439,0.049103510199500544
2024-09-01,EST008,10582.3,2248.7,620.4,False,0.21249633822514954,0.05862619657352371
2024-10-01,EST008,9804.4,1868.2,496.2,False,0.1905471013014565,0.05060993023540451
2024-11-01,EST008,8331.3,1774.3,447.9,False,0.21296796418326072,0.053761117712721906
2024-12-01,EST008,8677.5,1475.2,438.2,False,0.17000288101411698,0.05049841544223566
2025-01-01,EST008,8916.4,1687.0,416.1,False,0.18920192005742228,0.04666681620384909
2025-02-01,EST008,8942.5,1664.5,357.7,False,0.1861336315348057,0.04
2025-03-01,EST008,9568.8,1733.8,488.3,False,0.18119304405986122,0.05103043223810719
2025-04-01,EST008,8929.1,1757.0,411.8,False,0.19677235107681623,0.046118869762910034
2025-05-01,EST008,10269.0,2113.2,472.4,False,0.2057843996494303,0.04600253189210244
2025-06-01,EST008,10631.55,2436.6,549.8,True,0.22918577253551928,0.05171400219159013
2025-07-01,EST008,10994.1,2238.5,645.6,False,0.20360920857550868,0.05872240565394166
2025-08-01,EST008,10501.3,1995.4,630.1,False,0.19001456962471316,0.060002094978716926
2025-09-01,EST008,7989.1,1642.0,408.1,False,0.20553003467224093,0.05108209936037852
2025-10-01,EST008,9819.6,1982.2,468.2,False,0.20186158295653592,0.047680149904273085
2025-11-01,EST008,8748.2,1872.5,385.9,False,0.21404403191513682,0.044111931597357164
2025-12-01,EST008,8931.6,1890.4,467.5,False,0.21165300729992387,0.0523422455103229
2019-01-01,EST009,6082.2,1219.2,358.3,False,0.2004537831705633,0.05890960507711026
2019-02-01,EST009,7076.5,1320.1,345.1,False,0.18654702183282695,0.048767045856002264
2019-03-01,EST009,5564.9,1058.5,222.6,False,0.19021006666786466,0.04000071879099355
2019-04-01,EST009,5770.9,1106.6,307.9,False,0.19175518549966208,0.05335389627267844
2019-05-01,EST009,6553.9,1279.8,360.0,False,0.19527304353133249,0.054929126169151195
2019-06-01,EST009,7164.6,1461.7,301.4,False,0.20401697233620858,0.042067945174887635
2019-07-01,EST009,5937.9,1251.3,302.1,False,0.2107310665386753,0.05087657252564039
2019-08-01,EST009,7083.7,1411.3,370.2,False,0.1992320397532363,0.05226082414557364
2019-09-01,EST009,7401.7,1482.1,367.4,False,0.2002377832119648,0.04963724549765594
2019-10-01,EST009,5654.1,1143.0,260.3,False,0.2021541889955961,0.04603738879750977
2019-11-01,EST009,7487.9,1439.6,412.4,False,0.19225684103687282,0.05507552184190494
2019-12-01,EST009,5862.8,1091.2,281.3,False,0.18612267176093333,0.04798048713925087
2020-01-01,EST009,5857.7,1017.3,249.4,False,0.1736688461341482,0.04257643785103368
2020-02-01,EST009,6253.0,1185.4,250.1,False,0.18957300495762036,0.039996801535263075
2020-03-01,EST009,6848.8,1418.4,385.6,False,0.20710197406844996,0.056301833897909125
2020-04-01,EST009,6112.5,1158.1,324.5,False,0.1894642126789366,0.0530879345603272
2020-05-01,EST009,7384.0,1450.5,372.4,False,0.19643824485373781,0.050433369447453955
2020-06-01,EST009,6439.2,1332.9,307.8,False,0.20699776369735373,0.047800969064480066
2020-07-01,EST009,6063.1,1260.0,287.1,False,0.2078144843396942,0.04735201464597318
2020-08-01,EST009,6761.9,1242.9,301.7,False,0.1838092843727355,0.04461763705467398
2020-09-01,EST009,5563.7,1196.0,266.2,False,0.2149648615130219,0.04784585797221273
2020-10-01,EST009,6296.4,1365.8,251.9,False,0.21691760371005656,0.04000698812019567
2020-11-01,EST009,6272.7,1148.2,290.5,False,0.1830471726688667,0.04631179555853142
2020-12-01,EST009,5974.7,1121.1,289.4,False,0.18764122047968934,0.04843757845582205
2021-01-01,EST009,7609.4,1657.8,403.7,False,0.2178621179067995,0.053052803111940494
2021-02-01,EST009,6802.8,1345.6,338.8,False,0.19780090550949608,0.049803022284941496
2021-03-01,EST009,8279.7,1407.5,446.9,False,0.16999408191118034,0.05397538558160319
2021-04-01,EST009,6315.5,1130.5,358.4,False,0.17900403768506057,0.05674926767476842
2021-05-01,EST009,6568.9,1289.2,363.2,False,0.19625812540912482,0.05529084017110932
2021-06-01,EST009,7977.1,1456.3,417.6,False,0.18256007822391596,0.052349851449774984
2021-07-01,EST009,7735.7,1499.2,387.2,False,0.19380275863852012,0.05005364737515674
2021-08-01,EST009,7427.9,1489.2,335.0,False,0.20048735174140742,0.04510023021311542
2021-09-01,EST009,6887.7,1528.6,369.9,False,0.2219318495288703,0.05370442963543708
2021-10-01,EST009,7590.0,1484.9,443.2,False,0.19563899868247694,0.05839262187088274
2021-11-01,EST009,6555.3,1416.5,339.0,False,0.21608469482708648,0.05171388037160771
2021-12-01,EST009,7175.8,1588.9,427.6,False,0.22142478887371445,0.05958917472616294
2022-01-01,EST009,6995.6,1549.6,296.4,False,0.22151066384584595,0.042369489393332946
2022-02-01,EST009,7165.5,1463.7,316.9,False,0.20427046263345197,0.04422580420068383
2022-03-01,EST009,7750.2,1321.8,420.6,False,0.17055043740806689,0.054269567236974535
2022-04-01,EST009,6771.5,1401.1,347.5,False,0.20691131950084912,0.05131802407147604
2022-05-01,EST009,6558.8,1414.9,371.0,False,0.21572543758004514,0.056565225346099895
2022-06-01,EST009,7541.2,1499.1,376.5,False,0.19878799130111918,0.04992574126133772
2022-07-01,EST009,7671.6,1735.1,350.3,False,0.22617185463267112,0.04566192189373794
2022-08-01,EST009,8581.7,1827.0,419.9,False,0.21289488096764042,0.04892969924373958
2022-09-01,EST009,5943.4,1239.3,251.6,False,0.20851701046539017,0.042332671534811725
2022-10-01,EST009,8830.3,1910.0,391.7,False,0.21630069193572135,0.044358628812158137
2022-11-01,EST009,7482.8,1534.0,410.5,False,0.2050034746351633,0.054859143636072055
2022-12-01,EST009,6487.1,1102.8,352.7,False,0.16999892093539484,0.054369440890382446
2023-01-01,EST009,5970.9,1149.5,309.4,False,0.19251704098209652,0.051817983888526015
2023-02-01,EST009,7222.9,1574.3,299.0,False,0.21795954533497627,0.04139611513381052
2023-03-01,EST009,6832.7,1283.8,329.4,False,0.18789058498104702,0.0482093462320898
2023-04-01,EST009,7787.6,1531.4,341.7,False,0.19664594997174997,0.04387744619651754
2023-05-01,EST009,6580.6,1213.0,367.7,False,0.18432969638026928,0.05587636385739902
2023-06-01,EST009,7760.3,1759.7,365.4,False,0.22675669755035244,0.0470858085383297
2023-07-01,EST009,7709.7,1736.4,343.6,False,0.22522277131405893,0.044567233485090216
2023-08-01,EST009,7866.8,1469.1,394.5,False,0.18674683479941018,0.05014745512787919
2023-09-01,EST009,6622.3,1339.1,309.9,False,0.20221071229029186,0.046796430243268954
2023-10-01,EST009,6105.2,1158.7,350.6,False,0.18978903230033414,0.05742645613575313
2023-11-01,EST009,7792.3,1630.3,361.0,False,0.2092193575709354,0.0463277851212094
2023-12-01,EST009,7459.3,1548.9,320.8,False,0.2076468301315137,0.043006716447924066
2024-01-01,EST009,6948.7,1474.3,277.9,False,0.21216918272482624,0.039993092233079564
2024-02-01,EST009,6755.8,1384.8,336.8,False,0.20497942508659225,0.04985345924982978
2024-03-01,EST009,7909.2,1819.1,373.2,False,0.22999797703939714,0.04718555606129571
2024-04-01,EST009,8789.9,1622.4,376.7,False,0.18457547867438767,0.04285600518777233
2024-05-01,EST009,6399.9,1115.8,358.0,False,0.1743464741636588,0.055938374037094334
2024-06-01,EST009,8080.1,1568.4,431.0,False,0.19410650858281459,0.053340923998465364
2024-07-01,EST009,8153.4,1438.9,406.5,False,0.17647852429661248,0.049856501582162045
2024-08-01,EST009,8893.7,1579.6,505.4,False,0.17760886919954572,0.05682674252560801
2024-09-01,EST009,6976.6,1290.5,371.9,False,0.18497548949344952,0.05330676833987902
2024-10-01,EST009,6649.8,1238.0,305.1,False,0.18617101266203495,0.045881079130199405
2024-11-01,EST009,7855.5,1458.6,352.0,False,0.18567882375405764,0.044809369231748455
2024-12-01,EST009,6154.3,1278.7,332.9,False,0.20777342670978016,0.054092260695773685
2025-01-01,EST009,8171.3,1572.2,424.8,False,0.1924051252554673,0.051986831960642736
2025-02-01,EST009,6801.4,1342.0,345.8,False,0.19731231805216573,0.05084247360837475
2025-03-01,EST009,8301.5,1771.7,379.9,False,0.21341926157923266,0.045762813949286274
2025-04-01,EST009,7271.3,1370.7,385.7,False,0.18850824474303082,0.05304415991638359
2025-05-01,EST009,7680.6,1505.6,355.0,False,0.19602635210790822,0.04622034736869515
2025-06-01,EST009,8059.3,1656.1,398.9,False,0.20548931048602234,0.049495613762981894
2025-07-01,EST009,7311.7,1249.4,418.5,False,0.17087681387365458,0.057237031059808256
2025-08-01,EST009,7069.7,1201.8,330.1,False,0.1699930690128294,0.046692221735009976
2025-09-01,EST009,7594.3,1558.3,320.0,False,0.20519336871074356,0.04213686580725017
2025-10-01,EST009,7295.2,1512.9,326.4,False,0.20738293672551816,0.044741747998684064
2025-11-01,EST009,7669.9,1764.1,421.6,False,0.23000299873531596,0.05496812213979322
2025-12-01,EST009,6348.8,1284.8,325.5,False,0.20236895161290322,0.05126953125
2019-01-01,EST010,8614.3,1828.8,425.2,False,0.21229815539277713,0.049359785472992586
2019-02-01,EST010,7926.9,1562.1,376.2,False,0.19706316466714605,0.04745865344586156
2019-03-01,EST010,7777.5,1590.2,407.7,False,0.20446158791385408,0.05242044358727097
2019-04-01,EST010,8996.7,2024.3,411.6,False,0.2250047239543388,0.04575010837307013
2019-05-01,EST010,7367.5,1252.5,379.6,False,0.170003393281303,0.05152358330505599
2019-06-01,EST010,7292.4,1503.7,338.0,False,0.20620097635894907,0.0463496242663595
2019-07-01,EST010,10549.0,2426.3,480.1,False,0.23000284387145703,0.04551142288368566
2019-08-01,EST010,8781.6,1793.5,411.1,False,0.20423385260089277,0.046813792475175364
2019-09-01,EST010,9621.9,2162.6,463.0,False,0.2247581039087914,0.04811939429842339
2019-10-01,EST010,7246.2,1380.8,360.5,False,0.19055504954320884,0.04975021390521929
2019-11-01,EST010,7601.2,1516.6,389.0,False,0.19952112824290902,0.051176130084723465
2019-12-01,EST010,7239.1,1451.5,289.6,False,0.2005083504855576,0.04000497299388046
2020-01-01,EST010,7944.7,1350.6,365.2,False,0.1700001258700769,0.045967752086296526
2020-02-01,EST010,7136.7,1302.3,342.9,False,0.18247929715414687,0.04804741687334482
2020-03-01,EST010,8960.7,1644.7,515.5,False,0.18354592833149194,0.057528987690693804
2020-04-01,EST010,7823.5,1661.2,348.9,False,0.21233463283696555,0.0445964082571739
2020-05-01,EST010,9536.9,2032.1,484.6,False,0.21307762480470593,0.05081315731527017
2020-06-01,EST010,8925.3,1828.4,513.0,False,0.20485585918680607,0.05747705959463548
2020-07-01,EST010,9261.3,1966.7,402.3,False,0.21235679656203774,0.04343882608273137
2020-08-01,EST010,8089.2,1597.9,420.4,False,0.19753498491816252,0.05197052860604262
2020-09-01,EST010,6965.6,1518.7,320.3,False,0.21802859768002755,0.04598311703227288
2020-10-01,EST010,8862.5,1773.7,420.8,False,0.20013540197461213,0.04748095909732017
2020-11-01,EST010,7987.7,1604.5,367.3,False,0.20087133968476534,0.045983199168721914
2020-12-01,EST010,6854.5,1343.6,317.6,False,0.19601721496826902,0.04633452476475308
2021-01-01,EST010,8638.7,1816.4,518.3,False,0.21026311829326172,0.05999745332052275
2021-02-01,EST010,7554.8,1463.2,409.6,False,0.1936781913485466,0.054217186424524805
2021-03-01,EST010,8231.3,1766.8,456.9,False,0.214644102389659,0.05550763548892642
2021-04-01,EST010,9008.2,1648.7,472.6,False,0.1830221353877578,0.05246331120534624
2021-05-01,EST010,7603.2,1395.3,319.1,False,0.18351483585858586,0.04196917087542088
2021-06-01,EST010,8736.9,1837.5,454.1,False,0.21031487140747862,0.05197495679245499
2021-07-01,EST010,9003.4,1788.7,498.5,False,0.19866939156318725,0.055367972099429105
2021-08-01,EST010,8384.7,1619.9,383.5,False,0.193197132872971,0.045738070533233144
2021-09-01,EST010,7380.2,1574.6,404.6,False,0.21335465163545703,0.05482236253760061
2021-10-01,EST010,7779.5,1485.0,416.4,False,0.19088630374702745,0.05352529082845941
2021-11-01,EST010,8527.2,1679.8,505.3,False,0.19699315132751663,0.059257435031428836
2021-12-01,EST010,7962.0,1759.5,381.5,False,0.22098718914845517,0.047915096709369505
2022-01-01,EST010,9399.6,2096.9,418.4,False,0.22308396101961786,0.04451253244818928
2022-02-01,EST010,8385.0,1874.8,404.1,False,0.2235897435897436,0.04819320214669052
2022-03-01,EST010,8481.7,1660.4,485.0,False,0.19576264192319937,0.0571819328672318
2022-04-01,EST010,11526.8,2518.2,471.0,False,0.21846479508623382,0.04086129715098727
2022-05-01,EST010,8812.1,1637.0,352.5,False,0.1857672972390236,0.04000181568525096
2022-06-01,EST010,10798.1,2012.7,544.7,False,0.1863939026310184,0.05044405960307832
2022-07-01,EST010,8817.9,1499.0,421.4,False,0.1699951235554951,0.047789156148289276
2022-08-01,EST010,8988.6,2023.3,449.8,False,0.22509623300625234,0.050041163251229336
2022-09-01,EST010,10889.2,2036.7,595.9,False,0.18703853359291775,0.05472394666274841
2022-10-01,EST010,8558.4,1695.4,404.3,False,0.19809777528510003,0.04724013834361563
2022-11-01,EST010,8967.7,1671.1,364.4,False,0.18634655485799032,0.040634722392586725
2022-12-01,EST010,8842.7,1860.7,530.6,False,0.21042215612878418,0.06000429733000102
2023-01-01,EST010,9752.3,1895.5,439.0,False,0.19436440634516988,0.0450150220973514
2023-02-01,EST010,9136.7,1648.5,408.5,False,0.18042619326452655,0.04470979675375135
2023-03-01,EST010,10383.8,2145.6,576.5,False,0.20662955758007667,0.055519174098114375
2023-04-01,EST010,9159.5,1634.9,440.4,False,0.1784922757792456,0.0480812271412195
2023-05-01,EST010,10564.7,1980.2,524.9,False,0.18743551638948572,0.04968432610485863
2023-06-01,EST010,8281.8,1407.9,434.1,False,0.16999927551981456,0.05241614141853221
2023-07-01,EST010,10255.6,1832.1,568.3,False,0.17864386286516634,0.05541362767658645
2023-08-01,EST010,8299.2,1682.1,401.1,False,0.2026821862348178,0.04832995951417004
2023-09-01,EST010,11475.9,1957.0,661.0,False,0.1705312873064422,0.05759896827264093
2023-10-01,EST010,10009.1,1779.4,400.4,False,0.17777822181814548,0.040003596726978445
2023-11-01,EST010,9672.0,1934.1,520.3,False,0.19996898263027293,0.053794458229942096
2023-12-01,EST010,9616.6,1844.9,440.5,False,0.1918453507476655,0.04580621009504399
2024-01-01,EST010,8985.6,2065.6,510.9,False,0.22987891737891736,0.05685763888888888
2024-02-01,EST010,10075.7,2316.0,516.2,False,0.22985996010202764,0.05123217245451929
2024-03-01,EST010,11165.8,2087.8,520.7,False,0.18698167618979386,0.0466334700603629
2024-04-01,EST010,9699.4,2020.9,517.1,False,0.2083530940058148,0.053312576035631075
2024-05-01,EST010,9407.2,1987.2,512.4,False,0.21124245258950589,0.054468917424951094
2024-06-01,EST010,11266.3,2152.3,599.5,False,0.19103876161650235,0.05321179091627243
2024-07-01,EST010,10528.0,1625.0,410.4,False,0.15435030395136778,0.03898176291793313
2024-08-01,EST010,9789.7,1956.1,465.8,False,0.19981204735589445,0.0475806204480219
2024-09-01,EST010,9732.6,1921.3,486.4,False,0.19740870887532622,0.04997636808252676
2024-10-01,EST010,9896.1,1914.5,492.8,False,0.19346004991865481,0.04979739493335759
2024-11-01,EST010,9814.3,2028.0,527.5,False,0.20663725380312403,0.05374810225894868
2024-12-01,EST010,9532.1,1799.1,381.3,False,0.1887412007847169,0.04000167853883194
2025-01-01,EST010,8536.4,1559.8,441.1,False,0.18272339627946207,0.05167283632444591
2025-02-01,EST010,9164.3,1847.9,444.9,False,0.2016411509880733,0.048547079427779534
2025-03-01,EST010,9281.6,1910.1,425.2,False,0.20579425961041198,0.04581106705740389
2025-04-01,EST010,9607.2,1751.9,444.7,False,0.18235281871929385,0.04628820051627945
2025-05-01,EST010,9465.6,2024.9,463.1,False,0.21392199121027722,0.04892452670723462
2025-06-01,EST010,8945.7,1551.6,357.8,False,0.17344646031054023,0.039996870004583206
2025-07-01,EST010,9752.8,1866.0,453.4,False,0.19132966942826676,0.04648921335411369
2025-08-01,EST010,9326.8,1829.3,425.5,False,0.19613372217695244,0.0456212205686838
2025-09-01,EST010,9624.3,1833.0,506.9,False,0.19045540974408529,0.05266876552060929
2025-10-01,EST010,8785.7,1682.7,403.9,False,0.19152714069453772,0.04597243247549995
2025-11-01,EST010,8879.5,2025.1,434.4,False,0.22806464327946394,0.048921673517653017
2025-12-01,EST010,8554.7,1601.8,493.7,False,0.18724210083345993,0.057710965901784976
